word,wlen,firsttime,totaltime,word,surprisal
al ,3,114.5,133.75,al,17.567629341173124
onze ,5,183.75,265.0,onze,17.567629341173124
bewijsstukken ,14,165.25,282.0,bewijsstukken,17.567629341173124
laten ,6,171.875,202.625,laten,17.567629341173124
zien. ,6,77.125,90.25,zien,17.567629341173124
Ik ,3,22.125,22.125,ik,25.26048615415301
ben ,4,168.0,205.875,ben,17.567629341173124
teleurgesteld ,14,198.0,315.25,teleurgesteld,17.567629341173124
in ,3,139.375,139.375,in,17.567629341173124
Hij ,4,32.375,32.375,hij,25.26048615415301
is ,3,124.375,124.375,is,17.567629341173124
niet ,5,190.625,294.25,niet,17.567629341173124
methodisch! ,12,230.5,646.625,methodisch,17.567629341173124
He! ,4,267.375,374.875,he,25.26048615415301
zei ,4,196.0,196.0,zei,17.567629341173124
ik ,3,97.875,97.875,ik,17.567629341173124
door ,5,127.375,175.375,door,17.567629341173124
het ,4,126.5,126.5,het,17.567629341173124
raam ,5,53.125,53.125,raam,17.567629341173124
naar ,5,72.0,142.125,naar,17.567629341173124
buiten ,7,163.0,207.75,buiten,17.567629341173124
kijkend. ,9,77.5,90.75,kijkend,17.567629341173124
Daar ,5,86.5,86.5,daar,25.26048615415301
is ,3,116.125,116.125,is,17.567629341173124
dokter ,7,141.625,209.375,dokter,17.567629341173124
Ik ,3,0.0,0.0,ik,25.26048615415301
geloof ,7,308.875,344.5,geloof,17.567629341173124
dat ,4,57.5,57.5,dat,17.567629341173124
je ,3,77.375,77.375,je,17.567629341173124
gelijk ,7,179.625,240.625,gelijk,17.567629341173124
"hebt, ",6,110.375,127.125,hebt,17.567629341173124
wat ,4,132.625,132.625,wat,17.567629341173124
die ,4,114.375,163.625,die,17.567629341173124
man ,4,122.625,140.0,man,17.567629341173124
"betreft, ",9,167.5,226.375,betreft,17.567629341173124
Poirot. ,8,130.625,188.875,poirot,17.567629341173124
Ik ,3,49.375,49.375,ik,25.26048615415301
mag ,4,193.5,242.125,mag,17.567629341173124
hem ,4,135.5,135.5,hem,17.567629341173124
niet. ,6,112.375,112.375,niet,17.567629341173124
Een ,4,65.75,83.875,een,25.26048615415301
pientere ,9,244.0,606.0,pientere,17.567629341173124
"vent, ",6,60.75,124.25,vent,17.567629341173124
merkte ,7,169.75,259.625,merkte,17.567629341173124
Poirot ,7,122.625,194.875,poirot,17.567629341173124
peinzend ,9,149.5,191.375,peinzend,17.567629341173124
op. ,4,61.0,61.0,op,17.567629341173124
Pienter? ,9,219.5,444.625,pienter,25.26048615415301
Sluw! ,6,167.5,297.0,sluw,25.26048615415301
Ik ,3,65.625,65.625,ik,25.26048615415301
moet ,5,165.875,242.5,moet,17.567629341173124
bekennen ,9,160.375,179.75,bekennen,17.567629341173124
dat ,4,0.0,0.0,dat,17.567629341173124
het ,4,106.25,106.25,het,17.567629341173124
me ,3,127.125,127.125,me,17.567629341173124
enorm ,6,144.5,144.5,enorm,17.567629341173124
veel ,5,64.25,77.5,veel,17.567629341173124
genoegen ,9,167.75,319.625,genoegen,17.567629341173124
deed ,5,152.25,172.625,deed,17.567629341173124
hem ,4,115.5,115.5,hem,17.567629341173124
in ,3,105.625,105.625,in,17.567629341173124
de ,3,77.625,90.875,de,17.567629341173124
toestand ,9,173.75,278.375,toestand,17.567629341173124
te ,3,105.125,105.125,te,17.567629341173124
"zien, ",6,120.125,164.5,zien,17.567629341173124
waarin ,7,168.625,189.75,waarin,17.567629341173124
hij ,4,136.75,136.75,hij,17.567629341173124
dinsdag ,8,159.125,246.0,dinsdag,17.567629341173124
verkeerde. ,11,233.875,233.875,verkeerde,17.567629341173124
Je ,3,32.25,32.25,je,25.26048615415301
hebt ,5,142.5,165.125,hebt,17.567629341173124
nog ,4,153.5,178.25,nog,17.567629341173124
nooit ,6,106.0,164.375,nooit,17.567629341173124
zoiets ,7,168.0,202.375,zoiets,17.567629341173124
gezien! ,8,167.0,171.0,gezien,17.567629341173124
En ,3,94.75,94.75,en,25.26048615415301
ik ,3,67.0,87.375,ik,17.567629341173124
beschreef ,10,139.375,168.875,beschreef,17.567629341173124
het ,4,44.375,59.875,het,17.567629341173124
avontuur ,9,170.875,194.875,avontuur,17.567629341173124
van ,4,12.875,12.875,van,17.567629341173124
de ,3,63.125,63.125,de,17.567629341173124
dokter. ,8,107.875,172.625,dokter,17.5705969346105
"Allemachtig, ",13,170.25,188.125,allemachtig,25.26048615415301
wat ,4,94.25,94.25,wat,17.567629341173124
zag ,4,66.625,66.625,zag,17.567629341173124
die ,4,105.375,125.125,die,17.567629341173124
vent ,5,121.375,121.375,vent,17.567629341173124
eruit! ,7,102.375,178.75,eruit,17.567629341173124
Van ,4,72.875,72.875,van,25.26048615415301
top ,4,209.0,222.5,top,17.567629341173124
tot ,4,57.5,57.5,tot,17.567629341173124
teen ,5,121.125,121.125,teen,17.567629341173124
onder ,6,129.0,129.0,onder,17.573558436298875
de ,3,147.125,147.125,de,17.567629341173124
modder! ,8,125.25,125.25,modder,17.567629341173124
Je ,3,17.0,17.0,je,25.26048615415301
hebt ,5,135.25,159.625,hebt,17.567629341173124
hem ,4,157.875,175.625,hem,17.567629341173124
dus ,4,110.125,110.125,dus,17.567629341173124
zelf ,5,204.875,221.625,zelf,17.567629341173124
gezien? ,8,148.0,190.5,gezien,17.567629341173124
Ja. ,4,31.25,31.25,ja,25.26048615415301
Hij ,4,277.5,347.5,hij,25.26048615415301
wilde ,6,169.625,256.125,wilde,17.567629341173124
natuurlijk ,11,171.375,238.125,natuurlijk,17.567629341173124
niet ,5,57.0,57.0,niet,17.567629341173124
"binnenkomen, ",13,232.75,305.375,binnenkomen,17.567629341173124
het ,4,0.0,0.0,het,17.567629341173124
was ,4,143.5,223.75,was,17.567629341173124
net ,4,177.75,253.0,net,17.567629341173124
na ,3,126.75,166.875,na,17.567629341173124
het ,4,145.875,159.875,het,17.567629341173124
"diner, ",7,126.0,144.375,diner,17.567629341173124
maar ,5,138.375,165.125,maar,17.567629341173124
stond ,6,210.875,217.375,stond,17.567629341173124
erop. ,6,259.0,388.25,erop,17.567629341173124
Wat! ,5,194.875,349.625,wat,25.26048615415301
Poirot ,7,165.625,279.25,poirot,25.26048615415301
greep ,6,191.625,238.5,greep,17.567629341173124
me ,3,61.375,61.375,me,17.567629341173124
hardhandig ,11,222.25,357.375,hardhandig,17.567629341173124
bij ,4,42.625,42.625,bij,17.567629341173124
de ,3,139.25,139.25,de,17.567629341173124
schouders. ,11,117.125,136.25,schouders,17.567629341173124
Was ,4,61.0,61.0,was,25.26048615415301
dokter ,7,262.875,316.75,dokter,17.567629341173124
hier ,5,109.375,109.375,hier,17.567629341173124
dinsdagavond? ,14,199.75,498.75,dinsdagavond,17.567629341173124
Hier? ,6,252.125,305.625,hier,25.26048615415301
En ,3,23.75,35.375,en,25.26048615415301
dat ,4,75.125,75.125,dat,17.567629341173124
heb ,4,156.625,176.875,heb,17.567629341173124
je ,3,28.25,28.25,je,17.567629341173124
me ,3,93.25,93.25,me,17.5705969346105
nooit ,6,122.75,150.125,nooit,17.567629341173124
verteld? ,9,143.875,150.5,verteld,17.567629341173124
Waarom ,7,149.375,149.375,waarom,25.26048615415301
heb ,4,77.0,77.0,heb,17.567629341173124
je ,3,135.625,135.625,je,17.567629341173124
me ,3,39.0,39.0,me,17.567629341173124
dat ,4,77.25,85.25,dat,17.567629341173124
niet ,5,89.25,89.25,niet,17.567629341173124
verteld? ,9,154.75,201.875,verteld,17.567629341173124
Waarom ,7,160.0,196.0,waarom,25.26048615415301
niet? ,6,122.875,122.875,niet,17.567629341173124
Hij ,4,33.0,33.0,hij,25.26048615415301
leek ,5,135.125,216.375,leek,17.567629341173124
wel ,4,119.375,146.25,wel,17.567629341173124
helemaal ,9,125.75,171.875,helemaal,17.567629341173124
gek ,4,111.5,111.5,gek,17.567629341173124
geworden. ,10,155.75,205.125,geworden,17.567629341173124
Beste ,6,189.375,210.375,beste,25.26048615415301
"Poirot, ",8,138.125,171.875,poirot,17.567629341173124
protesteerde ,13,167.875,376.5,protesteerde,17.567629341173124
ik. ,4,15.625,15.625,ik,17.567629341173124
Ik ,3,0.0,0.0,ik,25.26048615415301
had ,4,119.5,149.625,had,17.567629341173124
geen ,5,97.125,97.125,geen,17.567629341173124
idee ,5,105.25,105.25,idee,17.567629341173124
dat ,4,23.375,23.375,dat,17.5705969346105
het ,4,92.75,119.25,het,17.5705969346105
je ,3,85.625,115.125,je,17.567629341173124
zou ,4,119.375,135.25,zou,17.567629341173124
interesseren. ,14,181.75,226.0,interesseren,17.5705969346105
Ik ,3,0.0,0.0,ik,25.26048615415301
wist ,5,168.75,242.5,wist,17.567629341173124
niet ,5,128.5,141.75,niet,17.567629341173124
dat ,4,118.625,118.625,dat,17.567629341173124
het ,4,119.375,119.375,het,8.929055444741872
op ,3,170.875,170.875,op,17.573558436298875
de ,3,0.0,0.0,de,17.567629341173124
een ,4,94.375,94.375,een,17.573558436298875
of ,3,41.25,41.25,of,17.567629341173124
andere ,7,166.875,286.5,andere,6.615901187785556
manier ,7,90.0,108.75,manier,6.618838570538837
belangrijk ,11,199.25,227.75,belangrijk,17.594120456532
was. ,5,72.875,72.875,was,17.567629341173124
Belangrijk? ,12,154.0,258.0,belangrijk,25.26048615415301
Het ,4,25.375,25.375,het,25.26048615415301
is ,3,45.875,45.875,is,17.567629341173124
van ,4,78.25,78.25,van,17.567629341173124
het ,4,23.625,23.625,het,17.567629341173124
grootste ,9,171.25,190.5,grootste,17.567629341173124
belang! ,8,55.0,55.0,belang,17.567629341173124
Dus ,4,22.125,22.125,dus,25.26048615415301
dokter ,7,106.125,135.375,dokter,17.567629341173124
was ,4,78.875,91.875,was,17.567629341173124
hier ,5,61.75,61.75,hier,17.567629341173124
"dinsdagavond, ",14,210.375,253.75,dinsdagavond,17.567629341173124
de ,3,0.0,0.0,de,17.567629341173124
avond ,6,237.625,259.125,avond,17.567629341173124
voor ,5,46.875,46.875,voor,17.567629341173124
de ,3,136.5,136.5,de,17.567629341173124
moord. ,7,201.75,275.25,moord,17.567629341173124
"Hastings, ",10,304.5,434.625,hastings,25.26048615415301
zie ,4,69.125,69.125,zie,17.567629341173124
je ,3,133.25,173.375,je,17.567629341173124
dat ,4,165.5,165.5,dat,17.567629341173124
dan ,4,147.75,177.125,dan,17.567629341173124
niet? ,6,80.875,107.75,niet,17.5705969346105
Dat ,4,162.75,162.75,dat,25.26048615415301
verandert ,10,187.75,220.25,verandert,17.567629341173124
alles! ,7,173.0,173.0,alles,17.567629341173124
Ik ,3,0.0,0.0,ik,25.26048615415301
had ,4,130.125,164.375,had,17.567629341173124
hem ,4,113.875,144.0,hem,17.567629341173124
nog ,4,110.625,110.625,nog,17.567629341173124
nooit ,6,224.75,273.375,nooit,17.567629341173124
zo ,3,28.0,28.0,zo,17.567629341173124
van ,4,65.0,89.625,van,17.567629341173124
streek ,7,170.5,170.5,streek,17.567629341173124
gezien. ,8,131.625,131.625,gezien,17.567629341173124
Hij ,4,163.375,163.375,hij,25.26048615415301
liet ,5,118.625,138.125,liet,17.567629341173124
me ,3,108.5,108.5,me,17.567629341173124
los ,4,92.375,183.625,los,17.567629341173124
en ,3,147.875,177.5,en,17.567629341173124
zette ,6,87.375,168.375,zette,17.567629341173124
werktuiglijk ,13,181.0,357.0,werktuiglijk,17.567629341173124
een ,4,21.625,21.625,een,17.567629341173124
paar ,5,126.375,177.375,paar,17.567629341173124
kandelaars ,11,156.25,341.0,kandelaars,17.567629341173124
"recht, ",7,135.625,135.625,recht,17.567629341173124
aldoor ,7,158.25,312.5,aldoor,17.567629341173124
in ,3,198.25,198.25,in,17.567629341173124
zichzelf ,9,94.125,202.75,zichzelf,17.567629341173124
mompelend: ,11,178.375,228.75,mompelend,17.567629341173124
"Ja, ",4,24.5,24.5,ja,17.567629341173124
dat ,4,168.0,168.0,dat,17.567629341173124
verandert ,10,199.125,229.125,verandert,17.567629341173124
"alles, ",7,65.75,65.75,alles,17.567629341173124
werkelijk ,10,227.875,337.0,werkelijk,17.567629341173124
alles. ,7,67.0,94.625,alles,17.567629341173124
Plotseling ,11,164.125,250.125,plotseling,25.26048615415301
scheen ,7,131.125,131.125,scheen,17.567629341173124
hij ,4,62.375,62.375,hij,17.567629341173124
een ,4,24.5,24.5,een,17.567629341173124
besluit ,8,147.5,164.875,besluit,17.567629341173124
genomen ,8,73.125,126.0,genomen,17.567629341173124
te ,3,0.0,0.0,te,17.567629341173124
hebben. ,8,99.25,119.75,hebben,17.567629341173124
zei ,4,80.5,80.5,zei,25.26048615415301
hij. ,5,28.75,77.0,hij,17.567629341173124
We ,3,140.75,228.875,we,25.26048615415301
moeten ,7,106.125,106.125,moeten,17.567629341173124
onmiddellijk ,13,133.25,310.0,onmiddellijk,17.567629341173124
handelen. ,10,237.625,237.625,handelen,17.567629341173124
Waar ,5,107.0,107.0,waar,25.26048615415301
is ,3,136.75,136.75,is,17.567629341173124
Cavendish? ,11,192.625,426.375,cavendish,17.567629341173124
John ,5,209.25,223.0,john,25.26048615415301
zat ,4,97.75,117.5,zat,17.567629341173124
in ,3,127.5,150.25,in,17.567629341173124
de ,3,185.75,203.5,de,17.567629341173124
rooksalon. ,11,240.0,542.5,rooksalon,17.567629341173124
Poirot ,7,289.0,319.0,poirot,25.26048615415301
liep ,5,123.75,143.375,liep,17.567629341173124
regelrecht ,11,181.625,276.75,regelrecht,17.567629341173124
op ,3,35.0,35.0,op,17.567629341173124
hem ,4,11.875,42.375,hem,17.567629341173124
af. ,4,106.875,106.875,af,17.567629341173124
Meneer ,7,146.625,146.625,meneer,25.26048615415301
"Cavendish, ",11,144.75,186.5,cavendish,17.567629341173124
ik ,3,0.0,0.0,ik,17.567629341173124
heb ,4,100.5,148.5,heb,17.567629341173124
belangrijke ,12,169.875,258.5,belangrijke,17.567629341173124
zaken ,6,173.25,173.25,zaken,17.567629341173124
te ,3,17.625,17.625,te,17.567629341173124
doen ,5,124.0,130.75,doen,17.567629341173124
in ,3,35.25,35.25,in,17.567629341173124
Een ,4,0.0,0.0,een,25.26048615415301
nieuwe ,7,213.375,297.125,nieuwe,17.567629341173124
aanwijzing. ,12,230.875,270.625,aanwijzing,17.567629341173124
Mag ,4,55.125,55.125,mag,25.26048615415301
ik ,3,88.875,88.875,ik,17.567629341173124
uw ,3,99.375,99.375,uw,17.567629341173124
wagen ,6,206.875,246.0,wagen,17.567629341173124
gebruiken? ,11,186.0,274.375,gebruiken,17.567629341173124
Maar ,5,175.75,175.75,maar,25.26048615415301
natuurlijk. ,12,210.25,287.375,natuurlijk,17.567629341173124
Bedoelt ,8,230.375,247.0,bedoelt,25.26048615415301
u ,2,14.375,14.375,u,17.567629341173124
nu ,3,129.75,147.25,nu,17.567629341173124
meteen?. ,9,130.75,253.0,meteen,17.567629341173124
Als ,4,0.0,0.0,als,25.26048615415301
't ,3,211.625,250.0,t,17.567629341173124
kan ,4,160.875,160.875,kan,17.567629341173124
heel ,5,154.75,180.5,heel,17.567629341173124
graag. ,7,202.0,238.875,graag,17.567629341173124
John ,5,148.75,154.125,john,25.26048615415301
belde ,6,213.0,361.375,belde,17.567629341173124
en ,3,144.875,187.125,en,17.567629341173124
liet ,5,186.75,264.625,liet,17.567629341173124
de ,3,158.5,158.5,de,17.567629341173124
auto ,5,81.625,92.75,auto,17.567629341173124
voorkomen. ,11,177.125,389.5,voorkomen,17.567629341173124
Binnen ,7,169.875,186.25,binnen,25.26048615415301
tien ,5,123.5,142.875,tien,17.567629341173124
minuten ,8,84.5,84.5,minuten,17.567629341173124
waren ,6,133.375,151.125,waren,17.567629341173124
we ,3,70.0,97.875,we,17.567629341173124
het ,4,107.5,128.75,het,17.567629341173124
park ,5,134.5,157.0,park,17.567629341173124
door ,5,102.875,136.75,door,17.567629341173124
en ,3,30.0,30.0,en,17.567629341173124
reden ,6,148.625,241.875,reden,17.567629341173124
we ,3,22.625,22.625,we,17.567629341173124
snel ,5,159.5,159.5,snel,17.567629341173124
langs ,6,101.75,134.125,langs,17.567629341173124
de ,3,98.625,98.625,de,17.567629341173124
hoofdweg ,9,164.0,264.875,hoofdweg,17.567629341173124
naar ,5,113.75,113.75,naar,17.567629341173124
"Zeg, ",5,157.125,170.0,zeg,25.26048615415301
"Poirot, ",8,187.25,243.875,poirot,17.567629341173124
merkte ,7,154.625,174.0,merkte,17.567629341173124
ik ,3,72.5,72.5,ik,17.567629341173124
gelaten ,8,171.0,228.625,gelaten,17.567629341173124
"op, ",4,19.5,19.5,op,17.567629341173124
zou ,4,71.875,71.875,zou,17.567629341173124
je ,3,142.875,142.875,je,17.567629341173124
me ,3,44.375,44.375,me,17.567629341173124
misschien ,10,131.375,234.125,misschien,17.567629341173124
kunnen ,7,97.75,97.75,kunnen,17.567629341173124
vertellen ,10,142.375,142.375,vertellen,17.567629341173124
wat ,4,41.375,41.375,wat,17.567629341173124
dit ,4,65.0,65.0,dit,17.567629341173124
allemaal ,9,186.875,186.875,allemaal,17.567629341173124
te ,3,0.0,0.0,te,17.567629341173124
betekenen ,10,203.5,220.875,betekenen,17.567629341173124
heeft? ,7,107.375,107.375,heeft,17.567629341173124
"Nou, ",5,160.25,160.25,nou,25.26048615415301
mon ,4,100.0,131.5,mon,17.567629341173124
"ami, ",5,116.625,139.75,ami,17.567629341173124
grotendeels ,12,167.25,244.0,grotendeels,17.567629341173124
kun ,4,29.125,29.125,kun,17.567629341173124
je ,3,19.625,19.625,je,17.567629341173124
het ,4,89.5,105.625,het,17.567629341173124
zelf ,5,21.75,21.75,zelf,17.567629341173124
wel ,4,186.25,186.25,wel,17.567629341173124
raden. ,7,79.0,79.0,raden,17.567629341173124
Je ,3,10.875,10.875,je,25.26048615415301
beseft ,7,237.625,237.625,beseft,17.567629341173124
natuurlijk ,11,136.375,160.375,natuurlijk,17.567629341173124
"dat, ",5,59.5,67.875,dat,17.567629341173124
nu ,3,15.875,15.875,nu,17.567629341173124
als ,4,42.5,42.5,als,17.567629341173124
verdachte ,10,226.0,265.25,verdachte,17.567629341173124
van ,4,93.625,93.625,van,17.567629341173124
de ,3,94.625,94.625,de,17.567629341173124
baan ,5,137.5,137.5,baan,17.567629341173124
"is, ",4,47.75,47.75,is,17.567629341173124
de ,3,0.0,0.0,de,17.5705969346105
hele ,5,186.5,186.5,hele,17.567629341173124
situatie ,9,172.875,195.375,situatie,17.567629341173124
volkomen ,9,179.75,226.375,volkomen,17.567629341173124
veranderd ,10,146.875,199.25,veranderd,17.567629341173124
is. ,4,88.0,88.0,is,17.567629341173124
We ,3,112.125,129.125,we,25.26048615415301
moeten ,7,187.75,407.125,moeten,17.567629341173124
nu ,3,16.5,16.5,nu,17.567629341173124
een ,4,151.75,164.625,een,17.567629341173124
geheel ,7,99.375,99.375,geheel,17.567629341173124
nieuw ,6,210.5,210.5,nieuw,17.567629341173124
probleem ,9,179.75,207.125,probleem,17.567629341173124
onder ,6,134.0,134.0,onder,17.567629341173124
ogen ,5,201.5,243.125,ogen,17.567629341173124
zien. ,6,45.25,45.25,zien,17.567629341173124
Op ,3,23.125,23.125,op,25.26048615415301
dit ,4,63.5,63.5,dit,17.567629341173124
moment ,7,182.875,237.625,moment,17.567629341173124
weten ,6,106.75,106.75,weten,17.567629341173124
we ,3,0.0,0.0,we,17.567629341173124
dat ,4,209.25,284.625,dat,17.567629341173124
er ,3,107.0,136.5,er,17.567629341173124
een ,4,84.5,164.75,een,17.57946326410972
persoon ,8,122.625,141.5,persoon,17.567629341173124
is ,3,130.125,172.625,is,17.567629341173124
die ,4,212.875,412.375,die,17.567629341173124
het ,4,96.25,121.5,het,17.567629341173124
vergif ,7,163.75,306.625,vergif,17.567629341173124
niet ,5,122.875,260.75,niet,17.567629341173124
gekocht ,8,240.625,335.625,gekocht,17.567629341173124
heeft. ,7,132.625,132.625,heeft,17.567629341173124
We ,3,95.75,95.75,we,25.26048615415301
hebben ,7,238.5,384.0,hebben,17.567629341173124
de ,3,0.0,0.0,de,17.567629341173124
gefingeerde ,12,175.5,468.0,gefingeerde,17.567629341173124
aanwijzingen ,13,188.75,470.875,aanwijzingen,17.567629341173124
ontzenuwd. ,11,227.5,406.125,ontzenuwd,17.567629341173124
Nu ,3,122.0,122.0,nu,25.26048615415301
moeten ,7,275.75,329.875,moeten,17.567629341173124
we ,3,20.0,20.0,we,17.567629341173124
de ,3,50.5,50.5,de,17.567629341173124
echte ,6,229.25,235.875,echte,17.567629341173124
hebben. ,8,99.625,122.75,hebben,17.567629341173124
Ik ,3,53.75,110.625,ik,25.26048615415301
heb ,4,263.5,275.125,heb,17.567629341173124
vastgesteld ,12,196.75,352.375,vastgesteld,17.567629341173124
dat ,4,67.125,67.125,dat,17.567629341173124
iedereen ,9,186.75,333.375,iedereen,17.567629341173124
in ,3,85.125,106.0,in,17.567629341173124
huis ,5,185.125,206.125,huis,17.567629341173124
zich ,5,25.625,59.625,zich,17.567629341173124
die ,4,245.25,397.5,die,17.567629341173124
maandagavond ,13,165.5,194.375,maandagavond,17.567629341173124
voor ,5,155.0,211.25,voor,17.567629341173124
kan ,4,91.0,94.75,kan,17.567629341173124
hebben ,7,145.875,161.75,hebben,17.567629341173124
"uitgegeven, ",12,203.625,473.75,uitgegeven,17.567629341173124
behalve ,8,201.25,275.625,behalve,17.567629341173124
mevrouw ,8,134.125,178.5,mevrouw,17.567629341173124
Cavendish ,10,193.0,272.375,cavendish,17.567629341173124
die ,4,0.0,0.0,die,17.567629341173124
met ,4,208.875,252.0,met,17.567629341173124
jou ,4,86.75,93.25,jou,17.567629341173124
aan ,4,82.75,82.75,aan,17.567629341173124
het ,4,72.125,86.5,het,17.567629341173124
tennissen ,10,289.625,351.75,tennissen,17.567629341173124
was. ,5,118.5,118.5,was,17.567629341173124
Ook ,4,229.5,265.5,ook,25.26048615415301
hebben ,7,312.5,382.25,hebben,17.567629341173124
we ,3,72.125,72.125,we,17.567629341173124
zijn ,5,233.375,368.375,zijn,17.567629341173124
eigen ,6,198.0,220.625,eigen,17.567629341173124
