word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
a ,2,58.55555555555556,71.0,a,2,7,1,5.084085649684374,0.26093577152931074,4.055007037564969,0.006194548489026757
door ,5,66.55555555555556,66.55555555555556,door,0,8,4,8.866379076065023,0.26093577152931074,7.842737769283253,0.00014105240414033685
into ,5,208.77777777777777,265.8888888888889,into,9,9,4,11.857610820182135,0.26093577152931074,8.72397356601391,7.084432263719003e-06
Miss ,5,135.33333333333334,306.44444444444446,miss,10,10,4,13.808066059175575,0.26093577152931074,5.19695702820311,1.0074722779610258e-06
rooms? ,7,189.22222222222223,367.6666666666667,rooms,0,0,5,11.347177799297308,0.0563418641393807,562.2480449059623,1.1802752401860113e-05
"Yes, ",5,151.22222222222223,224.88888888888889,yes,1,1,3,11.595929059613734,0.0563418641393807,9.918280288460164,9.20347838891796e-06
"sir, ",5,110.77777777777777,110.77777777777777,sir,2,2,3,5.803039840704529,0.0563418641393807,9.56026103152989,0.0030183654353212563
but ,4,115.11111111111111,134.11111111111111,but,3,3,3,11.527929482486478,0.0563418641393807,10.403248762847504,9.851079819077882e-06
that's ,7,252.55555555555554,455.6666666666667,thats,4,4,5,4.834635635621662,0.0563418641393807,5.682164346091351,0.007949584342685641
always ,7,192.11111111111111,314.55555555555554,always,5,5,6,12.703848634845293,0.0563418641393807,6.823482338659738,3.0394054575564395e-06
bolted. ,8,219.44444444444446,376.22222222222223,bolted,0,0,6,11.347177799297308,0.1745759344217653,562.2480449059623,1.1802752401860113e-05
It's ,5,106.0,245.44444444444446,its,1,1,3,11.363898304141653,0.1745759344217653,11.24344994894951,1.1607045144773015e-05
never ,6,209.44444444444446,245.66666666666666,never,2,2,5,6.834759747895494,0.1745759344217653,7.1558431013877,0.0010757257295788806
been ,5,110.55555555555556,160.88888888888889,been,3,3,4,2.8304500506076544,0.1745759344217653,7.086916025055241,0.058986300874293476
undone. ,8,235.0,429.22222222222223,undone,0,0,6,11.347177799297308,0.09129334056709223,562.2480449059623,1.1802752401860113e-05
"Well, ",6,207.22222222222223,323.6666666666667,well,1,1,4,11.363898304141653,0.09129334056709223,11.266110630853536,1.1607045144773015e-05
we ,3,40.22222222222222,40.22222222222222,we,2,2,2,5.730840720953594,0.09129334056709223,4.591503870390836,0.003244348494956959
might ,6,237.55555555555554,361.55555555555554,might,3,3,5,5.408535423856175,0.09129334056709223,5.10271010009552,0.004478194067064515
just ,5,106.55555555555556,158.88888888888889,just,4,4,4,4.5464480700504035,0.09129334056709223,6.112164505199694,0.010604805091595629
see. ,5,154.55555555555554,194.88888888888889,see,0,0,3,1.425941548061246,0.6095274796261354,562.2480449059623,0.2402821195045542
He ,3,64.44444444444444,64.44444444444444,he,1,1,2,6.684607233949023,0.6095274796261354,5.893629294991167,0.0012500056171612516
ran ,4,168.44444444444446,241.44444444444446,ran,2,2,3,6.588128198103192,0.6095274796261354,5.123936776360428,0.001376614302806263
rapidly ,8,211.0,428.3333333333333,rapidly,3,3,7,11.81891955851824,0.6095274796261354,9.04127630650258,7.363909689011574e-06
down ,5,209.11111111111111,259.22222222222223,down,4,4,4,11.55910269458798,0.6095274796261354,10.224342240212778,9.548727154670282e-06
the ,4,137.44444444444446,137.44444444444446,the,5,5,3,2.1618972225344737,0.6095274796261354,5.398513758168062,0.11510653104213826
corridor ,9,250.33333333333334,452.0,corridor,6,6,8,10.44846005261883,0.6095274796261354,8.130496259565017,2.8992886458009393e-05
to ,3,71.66666666666667,71.66666666666667,to,7,7,2,11.42031193165854,0.6095274796261354,10.912486142543122,1.0970376848116699e-05
room. ,6,225.55555555555554,249.55555555555554,room,0,0,4,4.369496750779618,0.9858506079962633,562.2480449059623,0.012657608897251984
Mary ,5,174.33333333333334,265.1111111111111,mary,1,1,4,12.217141162860946,0.9858506079962633,7.4168691869452905,4.944962566633371e-06
Cavendish ,10,223.22222222222223,397.1111111111111,cavendish,2,2,9,11.59921062594788,0.9858506079962633,10.146894274715542,9.17332606456449e-06
was ,4,252.77777777777777,252.77777777777777,was,3,3,3,11.351384208654743,0.9858506079962633,11.326629437036754,1.1753209465699098e-05
"there, ",7,164.44444444444446,164.44444444444446,there,4,4,5,6.395941425761198,0.9858506079962633,6.511084889382033,0.0016683145298576098
shaking ,8,211.55555555555554,487.1111111111111,shaking,5,5,7,13.852748812839563,0.9858506079962633,4.055007037564969,9.634465621611593e-07
the ,4,84.11111111111111,98.33333333333333,the,6,6,3,11.42031193165854,0.9858506079962633,10.928885242443624,1.0970376848116699e-05
"girl, ",6,157.0,230.44444444444446,girl,7,7,4,8.146714528695336,0.9858506079962633,8.130496259565017,0.00028968555142612365
who ,4,24.0,24.0,who,8,8,3,4.072849408420099,0.9858506079962633,8.831189394873114,0.017028797313832944
must ,5,229.77777777777777,294.77777777777777,must,9,9,4,6.8099024010108264,0.9858506079962633,5.6890066891156374,0.001102800526922163
have ,5,67.33333333333333,67.33333333333333,have,10,10,4,2.943575075519466,0.9858506079962633,6.472647998527341,0.052677067206274374
been ,5,212.77777777777777,365.1111111111111,been,11,11,4,1.7927546837083703,0.9858506079962633,5.362990189273662,0.16650088009689518
an ,3,113.44444444444444,113.44444444444444,an,12,12,2,5.008256574910875,0.9858506079962633,6.825798724193427,0.006682543670549665
unusually ,10,183.77777777777777,254.0,unusually,13,13,9,6.902376240842866,0.9858506079962633,6.918812406865484,0.0010053935311394042
sound ,6,326.3333333333333,405.8888888888889,sound,14,14,5,11.39250287733098,0.9858506079962633,11.125655165568244,1.1279734185006977e-05
"sleeper, ",9,131.33333333333334,313.1111111111111,sleeper,15,15,7,11.773179812820606,0.9858506079962633,9.21064747804611,7.708554954288269e-06
and ,4,111.0,111.0,and,16,16,3,4.7994728079454845,0.9858506079962633,11.198542931625207,0.008234086850128766
trying ,7,205.11111111111111,205.11111111111111,trying,17,17,6,7.820023148052908,0.9858506079962633,7.898216133854422,0.000401612386150996
to ,3,80.77777777777777,80.77777777777777,to,18,18,2,0.49585649176728813,0.9858506079962633,4.774140793184366,0.6090490383527611
wake ,5,263.0,311.0,wake,19,19,4,8.766398965975737,0.9858506079962633,6.567673216488289,0.00015588391443257876
her. ,5,39.666666666666664,39.666666666666664,her,0,0,3,0.8943020934301784,0.9032660028468692,562.2480449059623,0.40889286810255576
In ,3,25.555555555555557,25.555555555555557,in,1,1,2,4.591881536201301,0.9032660028468692,6.830413584381758,0.010133773362992905
a ,2,23.444444444444443,23.444444444444443,a,2,2,1,2.6670180339931866,0.9032660028468692,5.691515004729287,0.06945904129698434
moment ,7,200.22222222222223,300.44444444444446,moment,3,3,6,6.808397928701065,0.9032660028468692,7.842737769283253,0.0011044609084639545
or ,3,115.66666666666667,115.66666666666667,or,4,4,2,5.626640710180408,0.9032660028468692,7.319637018206297,0.0036006506628160012
two ,4,160.0,186.33333333333334,two,5,5,3,4.657894674403944,0.9032660028468692,7.329772827711263,0.009486413381593837
he ,3,133.11111111111111,145.55555555555554,he,6,6,2,7.879606676876368,0.9032660028468692,6.490551885425782,0.00037838185385072586
was ,4,221.88888888888889,368.77777777777777,was,7,7,3,2.297944882153034,0.9032660028468692,5.123936776360428,0.10046509932904985
back. ,6,217.88888888888889,316.0,back,0,0,4,2.067751226856124,0.2650826188077544,562.2480449059623,0.1264698642009031
No ,3,123.88888888888889,146.22222222222223,no,1,1,2,7.6714650065674705,0.2650826188077544,4.818883851038364,0.000465934726020345
good. ,6,132.11111111111111,195.33333333333334,good,0,0,4,1.3418623921806543,0.3556182968980766,562.2480449059623,0.2613584630793044
That's ,7,250.22222222222223,354.6666666666667,thats,1,1,5,7.313906762303961,0.3556182968980766,6.540454123500986,0.000666209240191949
bolted ,7,152.0,325.6666666666667,bolted,2,2,6,12.703848634845293,0.3556182968980766,6.823482338659738,3.0394054575564395e-06
too. ,5,118.55555555555556,136.66666666666666,too,0,0,3,2.0349644145093753,0.73298781080368,562.2480449059623,0.13068513291585312
We ,3,74.66666666666667,74.66666666666667,we,1,1,2,12.91008275313053,0.73298781080368,5.832170935552865,2.4729896537178574e-06
must ,5,145.0,263.44444444444446,must,2,2,4,4.378988001203464,0.73298781080368,5.10271010009552,0.012538040684959437
break ,6,194.11111111111111,255.22222222222223,break,3,3,5,12.73378994118065,0.73298781080368,6.472647998527341,2.949750577519024e-06
in ,3,116.11111111111111,147.66666666666666,in,4,4,2,4.1983750111205005,0.73298781080368,8.110906256486063,0.015019964275357718
the ,4,152.11111111111111,196.88888888888889,the,5,5,3,1.3604684439915762,0.73298781080368,5.691515004729287,0.25654057391111335
door. ,6,73.55555555555556,73.55555555555556,door,0,0,4,4.774495736022676,1.27807613405373,562.2480449059623,0.008442340182301942
I ,2,15.666666666666666,15.666666666666666,i,1,1,1,5.284928756907504,1.27807613405373,8.72397356601391,0.005067393192063007
think ,6,255.88888888888889,369.44444444444446,think,2,2,5,2.905627342392506,1.27807613405373,5.303104018226801,0.05471445513538034
this ,5,195.88888888888889,215.33333333333334,this,3,3,4,3.7828869678998096,1.27807613405373,5.67161686304101,0.02275689806491758
one ,4,195.66666666666666,318.6666666666667,one,4,4,3,4.854922444313537,1.27807613405373,6.101183027733924,0.007789937483833346
is ,3,152.33333333333334,264.77777777777777,is,5,5,2,4.174865177358006,1.27807613405373,5.118390386732465,0.015377264718726346
a ,2,91.55555555555556,115.33333333333333,a,6,6,1,2.372591292407738,1.27807613405373,6.066336007337383,0.09323880396288517
shade ,6,196.77777777777777,318.3333333333333,shade,7,7,5,9.964058901631066,1.27807613405373,7.842737769283253,4.7061330547788816e-05
less ,5,147.22222222222223,188.55555555555554,less,8,8,4,11.431997365452988,1.27807613405373,10.875485756051855,1.0842929325786654e-05
solid ,6,225.11111111111111,382.6666666666667,solid,9,9,5,12.505161907892509,1.27807613405373,6.7727343578529275,3.707466095222559e-06
than ,5,178.11111111111111,178.11111111111111,than,10,10,4,11.650301955721014,1.27807613405373,9.986145749732696,8.716419991980893e-06
the ,4,160.66666666666666,212.11111111111111,the,11,11,3,2.490228111485975,1.27807613405373,6.24035055640531,0.08289105601643493
one ,4,123.33333333333333,123.33333333333333,one,4,12,3,6.448121738486354,1.27807613405373,8.130496259565017,0.0015834935923789873
in ,3,169.55555555555554,169.55555555555554,in,13,13,2,3.945688000559626,1.27807613405373,5.118390386732465,0.019337907300834196
the ,4,80.88888888888889,80.88888888888889,the,11,14,3,1.3604684439915762,1.27807613405373,5.691515004729287,0.25654057391111335
passage. ,9,152.88888888888889,218.44444444444446,passage,0,0,7,4.774495736022676,0.04056752035042769,562.2480449059623,0.008442340182301942
We ,3,38.111111111111114,38.111111111111114,we,1,1,2,11.458743792706244,0.04056752035042769,10.656451956464615,1.0556763718514452e-05
strained ,9,277.1111111111111,471.6666666666667,strained,2,2,8,14.505659104253823,0.04056752035042769,5.10271010009552,5.015015673356841e-07
and ,4,113.22222222222223,159.55555555555554,and,3,3,3,11.376257730592295,0.04056752035042769,11.207231334835718,1.146447160250384e-05
heaved ,7,226.11111111111111,370.44444444444446,heaved,4,4,6,16.694031273608793,0.04056752035042769,7.898216133854422,5.6217863560241e-08
together. ,10,109.22222222222223,144.22222222222223,together,0,0,8,2.903877218611343,1.852067329802452,562.2480449059623,0.05481029604675239
The ,4,122.22222222222223,138.33333333333334,the,1,1,3,4.367157666986625,1.852067329802452,6.113719386132428,0.012687250758965759
framework ,10,157.44444444444446,228.88888888888889,framework,2,2,9,9.468213758891416,1.852067329802452,8.130496259565017,7.726930589654908e-05
of ,3,79.22222222222223,79.22222222222223,of,3,3,2,4.03273450659634,1.852067329802452,10.355308581870073,0.01772579232463413
the ,4,110.33333333333333,155.11111111111111,the,1,4,3,1.4349882967821619,1.852067329802452,6.480488728684162,0.23811815074696954
door ,5,149.66666666666666,149.66666666666666,door,5,5,4,7.178521944458633,1.852067329802452,8.130496259565017,0.0007627944619238125
was ,4,120.88888888888889,152.66666666666666,was,6,6,3,11.857610820182135,1.852067329802452,8.72397356601391,7.084432263719003e-06
"solid, ",7,217.66666666666666,275.1111111111111,solid,7,7,5,15.318733049730834,1.852067329802452,6.511084889382033,2.2241228234336885e-07
and ,4,22.88888888888889,22.88888888888889,and,8,8,3,4.1621683382274215,1.852067329802452,9.986145749732696,0.015573752119957861
for ,4,205.44444444444446,284.44444444444446,for,9,9,3,6.0622810830617295,1.852067329802452,7.898216133854422,0.002329081993930687
a ,2,83.66666666666667,83.66666666666667,a,10,10,1,2.6260553677640166,1.852067329802452,5.980942642187526,0.07236334677739745
long ,5,129.0,129.0,long,11,11,4,5.3503235444134445,1.852067329802452,7.842737769283253,0.004746615010175192
time ,5,81.44444444444444,81.44444444444444,time,12,12,4,2.6068708843967583,1.852067329802452,6.319526312592874,0.0737650022288721
it ,3,78.55555555555556,78.55555555555556,it,13,13,2,4.663992353199343,1.852067329802452,4.892762850865351,0.009428744282380304
resisted ,9,219.44444444444446,453.6666666666667,resisted,14,14,8,15.142702339266776,1.852067329802452,4.973374341283761,2.652210151129754e-07
our ,4,95.55555555555556,120.55555555555556,our,15,15,3,11.400527546365476,1.852067329802452,11.066685297208855,1.1189580262859225e-05
"efforts, ",9,195.22222222222223,281.22222222222223,efforts,16,16,7,5.711746460657368,1.852067329802452,7.233499231460851,0.0033068921417220946
but ,4,92.0,92.0,but,17,17,3,12.16270425693673,1.852067329802452,7.117620032162245,5.221612702542627e-06
at ,3,136.44444444444446,207.66666666666666,at,18,18,2,5.063460845589268,1.852067329802452,5.682164346091351,0.006323636469273705
last ,5,179.77777777777777,200.0,last,19,19,4,6.445670227817688,1.852067329802452,5.439171189527885,0.0015873803060278927
we ,3,125.55555555555556,140.66666666666666,we,20,20,2,7.745764362961184,1.852067329802452,5.153828177908489,0.00043257087899023776
felt ,5,263.6666666666667,337.8888888888889,felt,21,21,4,7.24052912621868,1.852067329802452,5.10271010009552,0.0007169323120468843
it ,3,153.22222222222223,158.66666666666666,it,13,22,2,3.9378644896023887,1.852067329802452,8.014990752414052,0.01948979098763758
give ,5,233.88888888888889,290.3333333333333,give,23,23,4,15.142702339266776,1.852067329802452,4.973374341283761,2.652210151129754e-07
beneath ,8,250.55555555555554,376.8888888888889,beneath,24,24,7,12.64113446547106,1.852067329802452,6.689247315850362,3.2361232722569e-06
our ,4,117.88888888888889,146.0,our,15,25,3,5.554930412380078,1.852067329802452,10.865389683414815,0.003868337648630883
"weight, ",8,277.22222222222223,309.22222222222223,weight,26,26,6,13.988032108320064,1.852067329802452,7.233499231460851,8.415401531266463e-07
and ,4,65.44444444444444,65.44444444444444,and,8,27,3,4.415827335189841,1.852067329802452,9.532718083538848,0.012084552012964898
"finally, ",9,286.0,318.8888888888889,finally,28,28,7,8.736103931363688,1.852067329802452,7.898216133854422,0.00016067868517853455
with ,5,147.22222222222223,204.77777777777777,with,29,29,4,12.001139067356933,1.852067329802452,8.916295458010229,6.137217666068726e-06
a ,2,63.22222222222222,63.22222222222222,a,10,30,1,2.2273589680480286,1.852067329802452,5.960829467598924,0.10781279149395913
resounding ,11,207.44444444444446,361.77777777777777,resounding,31,31,10,10.655809015802719,1.852067329802452,7.842737769283253,2.3563562149651798e-05
"crash, ",7,205.88888888888889,324.6666666666667,crash,32,32,5,11.355572998222673,1.852067329802452,11.306270406286876,1.1704080711340585e-05
it ,3,124.88888888888889,124.88888888888889,it,13,33,2,11.722354833877615,1.852067329802452,9.334649684068685,8.110469225403843e-06
was ,4,186.0,246.55555555555554,was,6,34,3,2.3528163883733906,1.852067329802452,4.973374341283761,0.09510094349723916
burst ,6,214.22222222222223,227.0,burst,35,35,5,15.318733049730834,1.852067329802452,6.511084889382033,2.2241228234336885e-07
open. ,6,85.88888888888889,115.0,open,0,0,4,2.696278230567261,0.25129585810665067,562.2480449059623,0.06745610219160252
We ,3,16.333333333333332,16.333333333333332,we,1,1,2,6.819654865940012,0.25129585810665067,6.660215249354115,0.001092097777382816
stumbled ,9,279.22222222222223,402.6666666666667,stumbled,2,2,8,14.505659104253823,0.25129585810665067,5.10271010009552,5.015015673356841e-07
in ,3,85.88888888888889,85.88888888888889,in,3,3,2,5.491222922117135,0.25129585810665067,11.221051229489063,0.004122799227735733
